PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
18,42,71000,1191XX,07901,06,
13,50,90000,49904X,11103,06,
23,68,0,1721YY,07901,06,
11,66,0,471011,08301,06,
17,57,72000,1191XX,11101,06,
12,47,119000,1191XX,11103,06,
11,71,0,1721XX,07901,06,
21,39,14900,1191XX,08302,06,
6,69,0,113071,11103,06,
20,67,0,1191XX,08302,06,
12,71,0,514041,07902,06,
31,26,4300,1191XX,11105,06,
14,26,0,414010,07901,06,
16,62,113000,113051,11101,06,
14,56,0,471011,11104,06,
7,59,50000,1191XX,07901,06,
24,30,100000,471011,11102,06,
15,48,42000,472211,08303,06,
12,62,0,1191XX,11104,06,
13,33,28800,1191XX,11101,06,
11,24,55000,172051,08301,06,
34,47,50000,514041,11104,06,
13,37,26000,4990XX,11103,06,
29,65,5000,475040,11104,06,
10,35,56000,519010,07902,06,
7,33,40000,519010,07902,06,
45,52,98000,113051,08301,06,
21,41,64000,172051,11101,06,
15,28,70000,172051,11101,06,
6,60,130000,1721YY,11106,06,
10,50,275000,1191XX,08302,06,
21,30,3200,1191XX,08303,06,
10,26,75000,172051,07901,06,
12,25,75000,172051,07901,06,
14,59,0,172051,08301,06,
26,52,77000,471011,07902,06,
10,63,40000,49904X,11102,06,
14,74,118000,1721YY,11102,06,
15,62,0,1191XX,11103,06,
21,55,115000,1191XX,11105,06,
12,64,0,1191XX,08303,06,
12,57,160000,119041,11102,06,
13,45,110000,172070,11102,06,
21,29,47500,1191XX,08303,06,
17,57,160000,1191XX,11101,06,
11,39,212000,113051,11102,06,
18,59,120000,1191XX,07902,06,
13,51,50000,1191XX,11103,06,
16,65,0,1191XX,08301,06,
15,54,42000,172051,11104,06,
14,75,10000,1191XX,08303,06,
16,63,15000,1191XX,11105,06,
6,58,140000,1191XX,11106,06,
15,31,0,1191XX,08302,06,
11,65,0,1191XX,07901,06,
22,53,0,1191XX,07902,06,
27,41,70000,1721YY,11101,06,
12,63,50000,471011,11102,06,
5,79,0,172051,08302,06,
11,61,90000,1191XX,08302,06,
24,43,90000,1191XX,07901,06,
39,45,120000,1940YY,11102,06,
19,62,213000,471011,11104,06,
16,53,125000,1191XX,07901,06,
28,25,45000,1191XX,08303,06,
44,43,110000,1191XX,11104,06,
22,71,46000,1191XX,08303,06,
23,37,60000,49904X,07901,06,
26,28,20000,1940YY,11105,06,
13,72,4600,1721YY,11106,06,
6,34,0,1191XX,11102,06,
11,56,128000,1721YY,11106,06,
29,20,0,414010,11103,06,
16,43,90000,471011,08301,06,
10,45,100000,172051,11103,06,
12,51,0,471011,08303,06,
19,25,32000,414010,11103,06,
16,75,3000,471011,11105,06,
25,52,150000,1191XX,11101,06,
12,59,57000,414010,07902,06,
40,23,15000,1940YY,11101,06,
25,34,45000,471011,07902,06,
11,53,0,1191XX,11106,06,
28,33,90000,1721YY,08303,06,
12,24,9600,1940YY,11106,06,
20,56,137000,1721YY,11104,06,
58,41,54000,471011,11104,06,
24,77,68000,119041,11106,06,
11,48,102000,1191XX,11104,06,
12,66,180000,1721YY,07901,06,
29,25,70000,1721YY,11104,06,
44,29,85000,1721YY,11104,06,
27,23,70000,1721YY,11104,06,
23,19,12000,1721YY,11106,06,
16,50,72000,414010,07902,06,
36,48,1200,414010,11102,06,
22,51,190000,172051,11102,06,
8,72,0,1191XX,11102,06,
14,26,144000,1191XX,11106,06,
7,23,18000,4990XX,11106,06,
4,42,48100,1940YY,08302,06,
19,54,0,471011,11106,06,
16,43,175000,1191XX,11106,06,
10,67,0,1191XX,11106,06,
23,47,90000,49904X,11103,06,
9,64,24000,119041,11106,06,
8,54,25000,1191XX,11102,06,
14,31,85000,1191XX,11101,06,
10,41,86000,1191XX,11104,06,
11,32,66000,471011,07902,06,
9,47,175000,1191XX,08303,06,
11,58,141000,1721YY,11101,06,
14,68,0,1191XX,11106,06,
16,34,90000,1191XX,08303,06,
22,26,26000,472211,08301,06,
30,24,65000,1191XX,11101,06,
9,58,50000,49904X,11103,06,
13,71,0,1191XX,11102,06,
13,74,200000,1721YY,08303,06,
12,62,52000,1191XX,08301,06,
12,55,109000,1191XX,08303,06,
12,34,75000,1721YY,11101,06,
22,26,60000,172070,08303,06,
20,25,45000,1191XX,08303,06,
12,61,90000,1191XX,08301,06,
19,51,76000,172051,08303,06,
25,57,92000,1191XX,07902,06,
8,58,0,1191XX,08302,06,
14,59,42700,1191XX,11106,06,
19,31,65000,1721YY,11103,06,
24,67,25600,1191XX,08303,06,
34,30,42000,1191XX,11106,06,
25,53,90000,1191XX,08302,06,
20,47,105000,19204X,07901,06,
20,33,58000,514041,11103,06,
6,62,26000,4990XX,08301,06,
13,54,0,414010,11101,06,
12,54,80000,1191XX,11106,06,
27,49,154000,119041,11105,06,
12,54,0,4990XX,08301,06,
20,72,0,1191XX,08303,06,
12,49,50000,1191XX,11106,06,
14,58,155000,1191XX,11104,06,
12,32,200000,172051,08303,06,
4,51,25000,519010,08302,06,
13,42,115000,414010,11101,06,
12,55,100000,172141,08303,06,
23,24,46600,172141,08303,06,
18,38,120000,1191XX,11104,06,
9,37,100000,1191XX,11102,06,
9,39,275000,1191XX,11102,06,
5,60,165000,172070,11103,06,
15,40,14000,1940YY,11101,06,
55,59,15900,172051,11104,06,
24,21,13000,172141,08303,06,
14,70,0,1191XX,08303,06,
44,66,0,414010,11102,06,
26,29,75000,1721YY,11104,06,
34,26,78000,1721YY,11104,06,
23,46,0,4990XX,11103,06,
22,54,0,1191XX,11102,06,
77,41,0,1191XX,11103,06,
83,44,30000,414010,11103,06,
14,70,77000,172070,11104,06,
40,42,4000,514041,11103,06,
10,41,565000,113071,11102,06,
9,50,120000,1721YY,11101,06,
22,67,300000,1191XX,07901,06,
25,47,193000,1191XX,11102,06,
22,39,128000,514041,11102,06,
12,29,3000,414010,11101,06,
15,65,0,1721YY,07902,06,
12,53,0,1191XX,11103,06,
15,60,83000,1191XX,11104,06,
35,57,200,1191XX,11102,06,
18,55,0,1940YY,07901,06,
11,43,85000,1191XX,08302,06,
23,56,78000,1191XX,08303,06,
12,31,180000,1191XX,11102,06,
23,47,70000,1191XX,07901,06,
30,76,8000,414010,07902,06,
18,22,15000,471011,08301,06,
11,44,67000,1721YY,08303,06,
61,64,0,1191XX,08301,06,
25,27,24400,172070,11102,06,
23,54,0,471011,07901,06,
10,26,35000,1191XX,08301,06,
17,54,3500,414010,07902,06,
15,56,0,1940YY,11104,06,
12,51,140000,1721YY,11104,06,
11,76,100000,172051,07901,06,
31,65,157000,471011,11102,06,
20,73,0,1191XX,08303,06,
20,29,70000,1191XX,08303,06,
11,60,150000,1191XX,11106,06,
13,37,63000,414010,11101,06,
12,37,100000,414010,11102,06,
13,53,40000,1191XX,11103,06,
13,27,24000,4990XX,11101,06,
7,21,3000,1940YY,08303,06,
17,38,40000,1940YY,07901,06,
10,52,50000,414010,07902,06,
27,47,200000,1191XX,07901,06,
12,48,68000,1191XX,11104,06,
11,31,100000,172141,08303,06,
11,59,141000,1721YY,11101,06,
23,35,5500,1191XX,11104,06,
12,27,39000,1191XX,07901,06,
12,56,175000,1721YY,08303,06,
11,34,180000,1191XX,11102,06,
16,49,4000,414010,11101,06,
49,55,35000,414010,11104,06,
10,57,75000,172051,11101,06,
16,43,275000,1191XX,11102,06,
17,52,140000,1191XX,11106,06,
40,27,50000,1191XX,08301,06,
9,62,0,1191XX,07901,06,
46,38,8400,1191XX,07901,06,
11,37,88000,414010,11106,06,
2,72,1700,1191XX,08302,06,
20,45,135000,1191XX,07902,06,
26,72,0,1191XX,08302,06,
13,40,120000,113051,11106,06,
14,65,150000,172051,11106,06,
8,50,87000,1191XX,08302,06,
8,52,81000,1191XX,08302,06,
4,60,150000,1191XX,08302,06,
15,37,110000,414010,07902,06,
6,58,300000,414010,11106,06,
5,66,0,471011,08302,06,
11,57,100000,1721YY,08301,06,
23,59,300000,1191XX,08302,06,
21,43,12000,4990XX,11102,06,
12,20,28000,519020,11105,06,
23,53,73000,4990XX,07901,06,
20,57,565000,1191XX,08303,06,
7,50,565000,1191XX,11102,06,
22,35,0,1191XX,08302,06,
32,53,320000,1191XX,11102,06,
13,63,0,1191XX,08302,06,
25,59,45000,414010,11103,06,
13,62,0,1191XX,07902,06,
48,54,72000,414010,08303,06,
33,62,22000,1191XX,08303,06,
13,78,0,414010,07901,06,
13,54,0,1191XX,11102,06,
20,30,24400,172070,11102,06,
21,56,125000,1191XX,11105,06,
9,42,125000,1191XX,11102,06,
18,72,0,172051,07901,06,
21,38,100000,119041,11101,06,
99,59,103000,1191XX,11105,06,
107,38,40000,414010,11105,06,
17,28,75000,172141,11101,06,
11,80,25000,119041,11102,06,
17,30,98000,414010,07901,06,
10,66,67000,1191XX,11104,06,
13,50,146000,414010,11102,06,
26,35,110000,113051,08303,06,
38,73,54000,172070,11106,06,
19,20,35000,1940YY,08303,06,
26,36,65000,4750XX,07901,06,
11,56,0,113071,11105,06,
6,60,200000,172051,11106,06,
14,52,178000,1191XX,11101,06,
12,53,106000,172141,11103,06,
7,42,40000,414010,11106,06,
6,47,100000,172141,11101,06,
23,74,156000,1191XX,07901,06,
11,50,100000,1191XX,11101,06,
19,26,45000,1191XX,11106,06,
10,32,57000,414010,11101,06,
11,30,21000,414010,11101,06,
28,42,60000,414010,11104,06,
17,62,0,471011,07902,06,
11,53,33000,1191XX,08303,06,
11,42,70000,471011,11101,06,
14,34,32000,1191XX,07902,06,
31,74,0,1191XX,08302,06,
20,52,0,1191XX,08302,06,
27,35,50000,414010,08303,06,
4,54,95000,113051,08302,06,
3,56,120000,1191XX,08302,06,
46,34,0,1191XX,08302,06,
19,51,70000,1721YY,11104,06,
16,54,90000,1721YY,11104,06,
26,56,155000,1191XX,11106,06,
41,51,96000,471011,08301,06,
20,54,90000,1191XX,11104,06,
11,60,105000,1191XX,11102,06,
18,55,200000,1191XX,11102,06,
15,64,40000,1191XX,11102,06,
11,64,77000,172051,11101,06,
10,67,0,1191XX,11106,06,
8,55,60000,1191XX,07901,06,
10,67,156000,172070,11101,06,
2,44,200000,1191XX,11105,06,
9,70,0,1191XX,11104,06,
22,60,0,1191XX,07901,06,
10,58,120000,1191XX,07901,06,
18,25,72000,172051,08303,06,
29,32,90000,414010,11104,06,
8,53,40000,514041,08301,06,
22,39,45000,1940YY,08302,06,
24,40,70000,172051,08302,06,
8,53,565000,1191XX,11102,06,
12,71,0,471011,11101,06,
19,28,40000,1191XX,11104,06,
10,49,99000,1191XX,07901,06,
37,56,0,514041,08303,06,
47,53,28000,1191XX,08303,06,
16,62,130000,1721YY,11106,06,
28,31,1200,1191XX,11106,06,
37,39,0,1191XX,11103,06,
11,61,250000,19204X,11104,06,
14,50,16000,514041,08303,06,
12,61,0,1191XX,11103,06,
9,53,0,471011,11102,06,
17,33,101000,172070,07901,06,
22,61,61000,1191XX,11104,06,
10,38,42000,414010,11104,06,
31,31,30700,1191XX,07901,06,
9,22,2500,172141,07901,06,
31,68,96000,1721YY,11101,06,
10,57,180000,1191XX,08303,06,
17,42,565000,1191XX,11105,06,
36,48,0,1191XX,11106,06,
12,62,180000,172070,11103,06,
16,71,12200,1191XX,07901,06,
33,60,0,1191XX,08303,06,
24,64,0,1191XX,08301,06,
13,40,61000,1191XX,11106,06,
46,23,8000,1191XX,11103,06,
52,27,30000,1940YY,11105,06,
17,39,200000,1721YY,11102,06,
8,62,0,1191XX,07901,06,
15,39,70000,471011,11101,06,
16,29,50000,172051,08302,06,
12,55,70000,1191XX,11102,06,
13,65,172000,414010,08303,06,
14,48,120000,1191XX,11102,06,
6,60,0,1191XX,11106,06,
14,19,4000,1940YY,08303,06,
9,50,62000,514041,11103,06,
13,28,90000,1191XX,11104,06,
20,64,225000,172070,08303,06,
12,70,100000,471011,08303,06,
30,41,85000,472231,08303,06,
33,55,85000,1191XX,11106,06,
8,40,310000,1721YY,08303,06,
14,59,17500,414010,11104,06,
15,41,98000,1191XX,07901,06,
20,23,20000,519020,11103,06,
8,43,60000,1191XX,11105,06,
53,48,0,49904X,11105,06,
24,35,100000,113071,07902,06,
11,60,57000,1191XX,08302,06,
27,81,90000,119041,08302,06,
11,53,87000,49904X,11101,06,
28,24,50000,172070,11103,06,
8,21,4000,1940YY,08303,06,
59,28,32000,1191XX,07902,06,
8,34,32000,414010,11103,06,
10,43,120000,1191XX,11102,06,
11,47,175000,1191XX,11102,06,
80,50,210000,471011,07902,06,
41,43,34000,471011,08301,06,
30,30,90000,1721YY,08303,06,
5,42,96000,1191XX,11106,06,
17,66,0,1721YY,11104,06,
10,36,0,472211,11104,06,
12,62,160000,1191XX,08303,06,
18,61,60000,1191XX,11101,06,
7,55,4000,472231,08302,06,
21,25,1100,4990XX,08303,06,
12,60,122000,172051,11104,06,
14,29,77000,172141,07901,06,
37,48,70000,172141,11105,06,
26,46,90000,1191XX,11104,06,
14,42,300000,119041,08303,06,
60,67,85000,172051,11103,06,
24,49,565000,1191XX,07901,06,
19,31,22000,414010,08303,06,
16,43,100000,113051,11106,06,
7,39,115000,1191XX,08301,06,
19,37,5000,1191XX,08303,06,
22,61,0,1191XX,08303,06,
17,19,0,414010,08303,06,
26,19,3000,1721YY,08303,06,
11,48,80000,172070,11104,06,
10,33,110000,1191XX,11106,06,
6,47,139000,113051,11101,06,
11,52,300000,119041,11102,06,
7,48,0,1191XX,11102,06,
20,79,0,1721YY,08303,06,
20,72,0,1191XX,08303,06,
31,49,12000,1191XX,07901,06,
14,69,0,1191XX,11106,06,
21,42,125000,1191XX,11106,06,
37,39,0,1191XX,11101,06,
18,48,190000,414010,11101,06,
22,26,65000,172051,08303,06,
27,69,0,1191XX,11102,06,
10,51,40000,1191XX,07901,06,
11,51,195000,1191XX,11102,06,
7,39,45700,414010,11105,06,
17,63,76000,414010,11102,06,
30,27,48000,1191XX,11101,06,
16,47,60000,1940YY,11105,06,
16,48,0,1721YY,11102,06,
19,44,0,414010,08301,06,
13,59,200,1191XX,11102,06,
21,56,127000,1191XX,08302,06,
20,61,0,472211,08302,06,
10,63,0,1191XX,08303,06,
18,53,101000,1191XX,08302,06,
15,54,0,113071,08302,06,
25,52,160000,471011,11104,06,
24,27,0,1191XX,11105,06,
14,68,200000,1191XX,11102,06,
12,48,38000,471011,08302,06,
14,20,8600,414010,08302,06,
6,63,50000,414010,11101,06,
66,63,0,1721YY,11104,06,
24,68,0,414010,07901,06,
7,59,0,1721YY,11103,06,
32,55,0,1191XX,07902,06,
12,44,1500,172051,11106,06,
18,50,60000,414010,11106,06,
10,40,125000,1721YY,11106,06,
11,38,135000,1721YY,11106,06,
34,51,120000,1721YY,07901,06,
13,80,30700,1191XX,11105,06,
24,37,310000,1721YY,08303,06,
35,48,20000,49904X,08301,06,
14,44,150000,1191XX,07902,06,
35,70,0,1191XX,11102,06,
21,34,8000,1191XX,08303,06,
9,63,0,414010,07901,06,
11,67,165000,1721YY,08303,06,
11,72,0,1191XX,08303,06,
17,54,130000,172051,07902,06,
7,59,165000,1191XX,11106,06,
33,23,30000,472211,11104,06,
35,20,1500,1940YY,08303,06,
11,54,80000,1191XX,11106,06,
17,42,125000,1191XX,11101,06,
53,48,14000,4990XX,07901,06,
23,58,95000,113071,07901,06,
12,57,205000,1191XX,07901,06,
19,28,565000,119041,08302,06,
25,51,135000,1191XX,07902,06,
42,61,120000,1191XX,07901,06,
12,54,80000,1191XX,11101,06,
14,34,120000,119041,11101,06,
16,45,12000,1191XX,11102,06,
11,25,69000,172141,11104,06,
8,58,95000,471011,11104,06,
10,46,0,414010,11104,06,
12,57,100000,113071,11102,06,
12,40,115000,1191XX,08303,06,
14,48,80000,1191XX,08303,06,
11,65,120000,475040,08301,06,
37,55,0,1191XX,11104,06,
34,56,0,1191XX,11104,06,
16,52,10000,4990XX,11103,06,
20,39,78000,119041,11101,06,
18,54,0,1191XX,08302,06,
14,64,63000,471011,07902,06,
8,50,70000,471011,11101,06,
19,68,90000,1191XX,08302,06,
10,40,70000,1191XX,11104,06,
32,38,100000,1721XX,07902,06,
14,49,61000,1191XX,07901,06,
18,67,0,1191XX,11104,06,
12,58,0,471011,11102,06,
20,58,84000,414010,11101,06,
30,46,120000,1191XX,07902,06,
10,57,155000,1721YY,07902,06,
25,44,0,4990XX,11105,06,
11,42,98000,1191XX,11103,06,
17,31,45000,1940YY,07902,06,
22,25,40000,472231,07902,06,
5,35,0,471011,11106,06,
23,53,126000,172070,11103,06,
19,71,25000,414010,11102,06,
17,58,78000,414010,11104,06,
16,58,3000,4990XX,08303,06,
12,21,3000,1721YY,07901,06,
8,73,0,471011,08303,06,
46,26,6300,4990XX,08302,06,
13,69,57000,1191XX,11105,06,
9,64,0,471011,11105,06,
23,66,0,49904X,07902,06,
12,23,40000,514041,11105,06,
8,60,99000,1191XX,08302,06,
12,71,6200,1191XX,11105,06,
41,55,0,1191XX,11104,06,
18,29,14500,471011,11104,06,
13,36,90000,414010,08303,06,
20,26,120000,172141,08303,06,
21,20,18000,514041,07901,06,
27,34,12000,414010,08303,06,
19,55,200000,1191XX,11103,06,
33,24,24000,1191XX,08303,06,
30,47,200000,1191XX,07902,06,
6,33,1000,113051,11103,06,
13,74,0,1191XX,11105,06,
10,36,115000,1191XX,11102,06,
20,25,45000,471011,11104,06,
19,22,30000,1721YY,11106,06,
10,51,60000,1191XX,11102,06,
12,47,68000,172051,11106,06,
28,53,129000,172070,07901,06,
27,46,0,1191XX,11102,06,
14,34,125000,1191XX,11101,06,
13,58,565000,414010,11106,06,
8,55,0,471011,11105,06,
13,69,200000,1191XX,11106,06,
11,62,0,1721YY,11104,06,
18,37,65000,471011,11103,06,
13,65,0,1191XX,08303,06,
11,41,85000,472231,08301,06,
28,21,15000,414010,07901,06,
25,38,0,1191XX,07901,06,
23,22,8600,414010,08303,06,
77,60,103000,472211,11104,06,
55,75,0,1191XX,11106,06,
19,50,295000,119041,11106,06,
19,59,2100,1191XX,07902,06,
51,50,75000,1721YY,11103,06,
26,52,0,1191XX,07902,06,
16,72,75000,172051,11106,06,
28,41,60000,4740XX,08303,06,
10,46,0,1191XX,11106,06,
10,43,565000,1191XX,11106,06,
6,19,6000,1940YY,07901,06,
17,60,0,1191XX,11103,06,
34,41,70000,1191XX,07902,06,
29,36,70000,1191XX,07902,06,
29,36,30000,1940YY,07902,06,
48,33,50000,1940YY,07902,06,
48,23,40000,1191XX,08303,06,
34,40,0,471011,08301,06,
12,57,565000,119041,11106,06,
47,28,67000,1191XX,11106,06,
6,56,68000,1191XX,11103,06,
12,53,30000,1191XX,11104,06,
18,66,118000,1721YY,11102,06,
18,53,50000,414010,11106,06,
11,63,90000,471011,11105,06,
11,44,0,1191XX,11104,06,
22,58,70000,414010,08302,06,
20,69,0,414010,07901,06,
19,63,190000,1191XX,11102,06,
12,65,160000,119041,08301,06,
11,32,115000,414010,11102,06,
17,57,84000,414010,11103,06,
11,59,35900,471011,08301,06,
15,59,0,414010,07901,06,
16,59,160000,514041,07901,06,
18,71,36000,1191XX,11104,06,
25,63,90000,414010,11104,06,
29,46,20000,4990XX,11103,06,
19,41,98000,1721YY,11103,06,
15,73,56000,1721YY,08301,06,
11,55,212000,172051,11106,06,
12,45,100000,1721YY,11102,06,
18,61,0,1191XX,08303,06,
11,23,80000,414010,11103,06,
10,53,60000,1191XX,11103,06,
13,37,0,414010,11106,06,
23,42,180000,1191XX,11101,06,
24,40,140000,1191XX,11101,06,
13,41,60000,1721YY,11104,06,
17,50,100000,119041,11104,06,
13,53,0,4990XX,08303,06,
20,32,0,1191XX,11101,06,
12,18,4000,514041,11105,06,
15,39,130000,1191XX,08303,06,
18,49,229000,1191XX,11101,06,
16,62,0,1191XX,08303,06,
27,52,35000,1191XX,11102,06,
25,70,0,414010,08303,06,
24,36,130000,1191XX,08302,06,
14,52,50000,1940YY,11106,06,
18,28,40000,113051,07902,06,
23,39,67000,4750YY,08302,06,
10,50,85000,172070,08303,06,
9,49,10000,1191XX,08302,06,
19,61,120000,1191XX,08303,06,
5,64,0,1721YY,11106,06,
16,60,60000,1191XX,11105,06,
13,57,122000,119041,08303,06,
20,51,0,1191XX,08303,06,
11,31,68000,172141,07901,06,
6,34,60000,172070,11106,06,
19,34,70000,172141,07902,06,
15,40,47000,49904X,11102,06,
40,22,13000,1721YY,07901,06,
23,43,565000,1721YY,11104,06,
16,55,75000,19204X,11102,06,
21,23,5000,19204X,11102,06,
8,55,195000,1191XX,07901,06,
6,65,26000,113071,11106,06,
12,67,0,119041,08303,06,
13,65,48000,414010,08303,06,
12,73,24000,471011,07901,06,
36,48,0,1191XX,11105,06,
20,55,110000,471011,11102,06,
24,59,35000,514041,11103,06,
30,49,75000,1191XX,11105,06,
9,25,40000,1191XX,07902,06,
10,38,120000,1191XX,11102,06,
23,67,63000,514041,07901,06,
78,41,135000,471011,07901,06,
11,51,0,471011,11106,06,
14,21,14000,1191XX,11103,06,
11,22,10000,518010,11103,06,
32,43,0,472211,11103,06,
13,42,90000,19204X,11105,06,
13,29,300,1191XX,11106,06,
10,65,51000,172051,07901,06,
21,26,2000,172141,08303,06,
26,39,60000,49904X,07901,06,
4,67,0,1191XX,08302,06,
12,43,55000,1191XX,11105,06,
13,59,59000,514041,11106,06,
24,36,100000,1721YY,11102,06,
40,36,40000,1191XX,11101,06,
49,32,40000,414010,11101,06,
4,20,19000,4740XX,11103,06,
6,50,0,1191XX,11102,06,
12,31,75000,1191XX,11104,06,
24,19,3000,4990XX,08303,06,
9,20,19000,4740XX,11106,06,
11,20,0,172141,07901,06,
51,50,0,1191XX,11106,06,
8,35,11500,49904X,07902,06,
4,50,0,1191XX,11105,06,
1,20,9000,1191XX,08303,06,
6,21,8000,172051,07901,06,
20,50,0,1191XX,11103,06,
5,50,0,1191XX,11104,06,
8,17,22000,49904X,07901,06,
6,43,101000,1191XX,11103,06,
12,54,35000,4990XX,11104,06,
13,47,60000,1191XX,11104,06,
12,56,0,1191XX,11101,06,
30,57,114000,1191XX,08302,06,
50,48,125000,172070,11101,06,
83,33,103000,172051,08301,06,
52,64,68000,414010,11102,06,
15,44,80000,172051,07901,06,
20,38,86000,1191XX,08301,06,
9,41,80000,113071,11105,06,
19,32,127000,1191XX,11104,06,
12,58,210000,1191XX,11104,06,
22,26,25000,1191XX,11102,06,
52,27,30000,1191XX,11103,06,
16,66,50000,1191XX,11105,06,
18,70,65000,471011,07901,06,
11,57,54000,471011,08301,06,
13,51,121000,1191XX,11101,06,
21,51,125000,1721YY,08302,06,
42,32,160000,1721YY,07901,06,
49,29,34000,49904X,11105,06,
16,64,15000,1191XX,11103,06,
21,29,50000,414010,11102,06,
16,51,95000,172070,11101,06,
21,52,120000,1191XX,08302,06,
29,63,0,1191XX,08303,06,
13,35,105000,172051,07902,06,
8,18,10000,414010,11106,06,
10,54,0,471011,11102,06,
28,27,50000,172051,08303,06,
26,45,250000,414010,11102,06,
19,26,30000,172141,11106,06,
26,41,224000,414010,07902,06,
21,31,46000,1191XX,08302,06,
9,55,100000,1191XX,11102,06,
40,32,85000,1191XX,11101,06,
9,69,122000,1721YY,11106,06,
11,31,67000,1721YY,11106,06,
14,27,41600,472211,08301,06,
12,67,85000,1191XX,07901,06,
37,23,27000,1940YY,08303,06,
18,69,200000,1721XX,07902,06,
18,59,0,4990XX,11106,06,
9,73,0,414010,07901,06,
17,67,0,172070,11102,06,
11,23,0,1191XX,11101,06,
8,24,24000,514041,08301,06,
19,38,140000,1721YY,11106,06,
10,72,55000,1191XX,07902,06,
4,22,11500,172070,07901,06,
9,60,68000,1721YY,11103,06,
72,29,70000,414010,11105,06,
40,64,0,1191XX,07902,06,
22,48,80000,49904X,08303,06,
13,71,90000,1191XX,11101,06,
20,54,40000,514041,08301,06,
13,23,25000,475032,11103,06,
79,50,48000,1191XX,07902,06,
80,47,0,414010,07902,06,
9,50,62000,1191XX,11103,06,
18,64,0,1191XX,08303,06,
15,38,85000,414010,11101,06,
19,53,48800,1191XX,11105,06,
12,94,12000,119041,07901,06,
6,52,34000,1191XX,11106,06,
21,72,12000,1191XX,11102,06,
24,40,20000,1191XX,11102,06,
11,55,45000,1191XX,07902,06,
9,69,0,4990XX,07901,06,
13,58,88000,514041,08301,06,
21,56,140000,414010,11102,06,
21,53,0,1191XX,07902,06,
3,52,200000,1191XX,08302,06,
8,74,100000,172051,11105,06,
16,69,100000,172070,08303,06,
23,80,5500,1191XX,07901,06,
22,38,100000,172051,11102,06,
10,38,25000,1191XX,11106,06,
11,42,25000,514041,11103,06,
13,48,38000,113071,07902,06,
23,27,80000,113051,11104,06,
26,26,40000,1191XX,11104,06,
10,74,7000,1191XX,07902,06,
22,50,123000,113051,07901,06,
20,49,82000,1191XX,08301,06,
18,66,110000,1191XX,11106,06,
10,76,0,1191XX,11102,06,
28,35,127000,1191XX,07901,06,
19,52,90000,471011,11103,06,
19,65,0,172051,11106,06,
5,78,213000,1191XX,11105,06,
39,50,120000,172070,11103,06,
11,51,150000,1191XX,11104,06,
60,69,170000,19204X,07902,06,
12,21,7000,1721YY,07901,06,
17,53,0,1191XX,11103,06,
17,50,69000,414010,07902,06,
24,60,0,1191XX,11105,06,
8,31,67000,1191XX,11102,06,
9,30,35000,414010,11102,06,
18,58,70000,414010,11101,06,
13,59,130000,1721YY,11104,06,
25,49,125000,172051,07901,06,
21,50,32000,414010,11102,06,
3,49,58000,471011,08302,06,
10,36,0,49904X,11102,06,
21,60,125000,172141,07901,06,
10,67,0,414010,07901,06,
84,49,77000,414010,11105,06,
23,25,40000,519010,07902,06,
24,53,155000,1191XX,11102,06,
16,31,20000,1191XX,07902,06,
14,30,20000,1191XX,07902,06,
38,45,50000,414010,11103,06,
15,68,15700,414010,07902,06,
12,61,9000,1191XX,11101,06,
11,27,30000,1191XX,08302,06,
13,30,180000,172051,08303,06,
6,57,0,1940YY,08302,06,
30,20,5000,1721YY,07901,06,
26,21,10000,172051,07901,06,
13,82,0,4990XX,08303,06,
10,71,0,172141,11106,06,
18,26,35000,1940YY,11106,06,
13,26,75000,519010,08303,06,
60,35,58000,1191XX,11102,06,
14,21,14000,1191XX,08303,06,
13,65,75000,414010,11106,06,
14,48,240000,414010,11104,06,
30,30,110000,1721YY,08303,06,
8,56,45000,113051,08302,06,
54,47,150000,414010,11106,06,
26,30,70000,113071,11105,06,
14,57,0,471011,08303,06,
3,34,85000,519010,08302,06,
4,37,0,414010,08302,06,
13,61,140000,113051,11102,06,
9,72,0,1191XX,07901,06,
14,66,90000,1191XX,07901,06,
8,35,100000,414010,08302,06,
14,60,120000,414010,08302,06,
35,43,0,1191XX,11106,06,
9,29,120000,172070,08303,06,
19,46,9400,1191XX,07901,06,
18,46,40000,414010,11106,06,
20,38,60000,1191XX,11102,06,
5,59,0,414010,11106,06,
13,55,310000,1191XX,11102,06,
14,50,145000,119041,11102,06,
17,77,0,475040,08302,06,
18,40,114000,172141,11104,06,
19,48,200000,172070,11102,06,
14,51,571000,1191XX,11101,06,
7,38,115000,518010,07902,06,
12,54,192000,1191XX,07901,06,
11,51,150000,1191XX,11103,06,
19,73,5900,1191XX,08303,06,
8,67,0,1191XX,11106,06,
73,35,75000,113051,08302,06,
19,59,0,1191XX,07902,06,
18,33,0,1191XX,07902,06,
14,53,110000,172070,11103,06,
8,48,100000,172051,08303,06,
14,53,290000,1191XX,11102,06,
23,71,0,1721YY,07902,06,
18,54,125000,119041,11103,06,
36,64,0,1191XX,08301,06,
12,48,0,49904X,07901,06,
22,61,0,1940YY,08303,06,
35,35,125000,1191XX,07902,06,
10,71,40000,1191XX,11102,06,
12,39,571000,119041,08303,06,
37,61,6000,1721YY,07902,06,
9,31,90000,4990XX,11103,06,
9,59,76000,1191XX,11103,06,
19,28,30800,1940YY,08303,06,
19,61,122000,1721YY,11105,06,
